GEO.id,Id
HC03_EST_VC115,Foreign born; Entered 1990 to 1999; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households
HC03_MOE_VC115,Foreign born; Entered 1990 to 1999; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households
HC04_EST_VC115,Foreign born; Entered before 1990; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households
HC04_MOE_VC115,Foreign born; Entered before 1990; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households
HC01_EST_VC116,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With earnings
HC01_MOE_VC116,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With earnings
HC02_EST_VC116,Foreign born; Entered 2000 or later; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With earnings
HC02_MOE_VC116,Foreign born; Entered 2000 or later; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With earnings
HC03_EST_VC116,Foreign born; Entered 1990 to 1999; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With earnings
HC03_MOE_VC116,Foreign born; Entered 1990 to 1999; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With earnings
HC04_EST_VC116,Foreign born; Entered before 1990; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With earnings
HC04_MOE_VC116,Foreign born; Entered before 1990; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With earnings
HC01_EST_VC117,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With earnings - Mean earnings (dollars)
HC01_MOE_VC117,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With earnings - Mean earnings (dollars)
HC02_EST_VC117,Foreign born; Entered 2000 or later; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With earnings - Mean earnings (dollars)
HC02_MOE_VC117,Foreign born; Entered 2000 or later; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With earnings - Mean earnings (dollars)
HC03_EST_VC117,Foreign born; Entered 1990 to 1999; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With earnings - Mean earnings (dollars)
HC03_MOE_VC117,Foreign born; Entered 1990 to 1999; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With earnings - Mean earnings (dollars)
HC04_EST_VC117,Foreign born; Entered before 1990; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With earnings - Mean earnings (dollars)
HC04_MOE_VC117,Foreign born; Entered before 1990; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With earnings - Mean earnings (dollars)
HC01_EST_VC118,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income
HC01_MOE_VC118,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income
HC02_EST_VC118,Foreign born; Entered 2000 or later; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income
HC02_MOE_VC118,Foreign born; Entered 2000 or later; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income
HC03_EST_VC118,Foreign born; Entered 1990 to 1999; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income
HC03_MOE_VC118,Foreign born; Entered 1990 to 1999; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income
HC04_EST_VC118,Foreign born; Entered before 1990; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income
HC04_MOE_VC118,Foreign born; Entered before 1990; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income
HC01_EST_VC119,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income - Mean Social Security income (dollars)
HC01_MOE_VC119,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income - Mean Social Security income (dollars)
HC02_EST_VC119,Foreign born; Entered 2000 or later; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income - Mean Social Security income (dollars)
HC02_MOE_VC119,Foreign born; Entered 2000 or later; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income - Mean Social Security income (dollars)
HC03_EST_VC119,Foreign born; Entered 1990 to 1999; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income - Mean Social Security income (dollars)
HC03_MOE_VC119,Foreign born; Entered 1990 to 1999; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income - Mean Social Security income (dollars)
HC04_EST_VC119,Foreign born; Entered before 1990; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income - Mean Social Security income (dollars)
HC04_MOE_VC119,Foreign born; Entered before 1990; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Social Security income - Mean Social Security income (dollars)
HC01_EST_VC120,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income
HC01_MOE_VC120,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income
HC02_EST_VC120,Foreign born; Entered 2000 or later; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income
HC02_MOE_VC120,Foreign born; Entered 2000 or later; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income
HC03_EST_VC120,Foreign born; Entered 1990 to 1999; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income
HC03_MOE_VC120,Foreign born; Entered 1990 to 1999; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income
HC04_EST_VC120,Foreign born; Entered before 1990; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income
HC04_MOE_VC120,Foreign born; Entered before 1990; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income
HC01_EST_VC121,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
HC01_MOE_VC121,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
HC02_EST_VC121,Foreign born; Entered 2000 or later; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
HC02_MOE_VC121,Foreign born; Entered 2000 or later; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
HC03_EST_VC121,Foreign born; Entered 1990 to 1999; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
HC03_MOE_VC121,Foreign born; Entered 1990 to 1999; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
HC04_EST_VC121,Foreign born; Entered before 1990; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
HC04_MOE_VC121,Foreign born; Entered before 1990; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Supplemental Security Income - Mean Supplemental Security Income (dollars)
HC01_EST_VC122,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income
HC01_MOE_VC122,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income
HC02_EST_VC122,Foreign born; Entered 2000 or later; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income
HC02_MOE_VC122,Foreign born; Entered 2000 or later; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income
HC03_EST_VC122,Foreign born; Entered 1990 to 1999; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income
HC03_MOE_VC122,Foreign born; Entered 1990 to 1999; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income
HC04_EST_VC122,Foreign born; Entered before 1990; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income
HC04_MOE_VC122,Foreign born; Entered before 1990; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income
HC01_EST_VC123,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income - Mean cash public assistance income (dollars)
HC01_MOE_VC123,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income - Mean cash public assistance income (dollars)
HC02_EST_VC123,Foreign born; Entered 2000 or later; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income - Mean cash public assistance income (dollars)
HC02_MOE_VC123,Foreign born; Entered 2000 or later; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income - Mean cash public assistance income (dollars)
HC03_EST_VC123,Foreign born; Entered 1990 to 1999; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income - Mean cash public assistance income (dollars)
HC03_MOE_VC123,Foreign born; Entered 1990 to 1999; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income - Mean cash public assistance income (dollars)
HC04_EST_VC123,Foreign born; Entered before 1990; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income - Mean cash public assistance income (dollars)
HC04_MOE_VC123,Foreign born; Entered before 1990; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With cash public assistance income - Mean cash public assistance income (dollars)
HC01_EST_VC124,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income
HC01_MOE_VC124,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income
HC02_EST_VC124,Foreign born; Entered 2000 or later; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income
HC02_MOE_VC124,Foreign born; Entered 2000 or later; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income
HC03_EST_VC124,Foreign born; Entered 1990 to 1999; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income
HC03_MOE_VC124,Foreign born; Entered 1990 to 1999; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income
HC04_EST_VC124,Foreign born; Entered before 1990; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income
HC04_MOE_VC124,Foreign born; Entered before 1990; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income
HC01_EST_VC125,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income - Mean retirement income (dollars)
HC01_MOE_VC125,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income - Mean retirement income (dollars)
HC02_EST_VC125,Foreign born; Entered 2000 or later; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income - Mean retirement income (dollars)
HC02_MOE_VC125,Foreign born; Entered 2000 or later; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income - Mean retirement income (dollars)
HC03_EST_VC125,Foreign born; Entered 1990 to 1999; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income - Mean retirement income (dollars)
HC03_MOE_VC125,Foreign born; Entered 1990 to 1999; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income - Mean retirement income (dollars)
HC04_EST_VC125,Foreign born; Entered before 1990; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income - Mean retirement income (dollars)
HC04_MOE_VC125,Foreign born; Entered before 1990; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With retirement income - Mean retirement income (dollars)
HC01_EST_VC126,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Food Stamp benefits
HC01_MOE_VC126,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Food Stamp benefits
HC02_EST_VC126,Foreign born; Entered 2000 or later; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Food Stamp benefits
HC02_MOE_VC126,Foreign born; Entered 2000 or later; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Food Stamp benefits
HC03_EST_VC126,Foreign born; Entered 1990 to 1999; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Food Stamp benefits
HC03_MOE_VC126,Foreign born; Entered 1990 to 1999; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Food Stamp benefits
HC04_EST_VC126,Foreign born; Entered before 1990; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Food Stamp benefits
HC04_MOE_VC126,Foreign born; Entered before 1990; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - With Food Stamp benefits
HC01_EST_VC127,Total; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - Median Household income (dollars)
HC01_MOE_VC127,Total; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - Median Household income (dollars)
HC02_EST_VC127,Foreign born; Entered 2000 or later; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - Median Household income (dollars)
HC02_MOE_VC127,Foreign born; Entered 2000 or later; Margin of Error; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - Median Household income (dollars)
HC03_EST_VC127,Foreign born; Entered 1990 to 1999; Estimate; INCOME IN THE PAST 12 MONTHS (IN 2008 INFLATION-ADJUSTED DOLLARS) - Households - Median Household income (dollars)
